chr6	28267121	28281580	AL021997.3-201	60	+	ENSG00000276302.1	ENST00000621053.1	protein_coding	28267121,28271854,28272670,28281316	28267213,28271934,28272787,28281580	28271920	28281435
chr6	27814354	27814740	HIST1H2AJ-201	85	-	ENSG00000276368.1	ENST00000333151.4	protein_coding	27814354	27814740	27814738	27814354
chr6	26043277	26043657	HIST1H2BB-201	66	-	ENSG00000276410.3	ENST00000615966.1	protein_coding	26043277	26043657	26043655	26043277
chr5	141398128	141512979	PCDHGB5-201	41	+	ENSG00000276547.1	ENST00000617380.1	protein_coding	141398128,141494807,141505393,141510947	141400524,141494865,141505481,141512979	141398128	141511171
chr9	60914374	60920650	SPATA31A5-201	4	+	ENSG00000276581.2	ENST00000437823.4	protein_coding	60914374,60915823,60916449,60916765	60914624,60915880,60916509,60920650	60914436	60920498
chr1	17372196	17401699	PADI6-201	88	+	ENSG00000276747.1	ENST00000619609.1	protein_coding	17372196,17373056,17375427,17379920,17381047,17381967,17388381,17388777,17392114,17393975,17394300,17394951,17395540,17397071,17398686,17401205	17372361,17373233,17375499,17379987,17381164,17382092,17388559,17388880,17392225,17394082,17394454,17395107,17395663,17397141,17398847,17401699	17372246	17401436
chr6	27865355	27865747	HIST1H2AL-201	6	+	ENSG00000276903.1	ENST00000613174.1	protein_coding	27865355	27865747	27865355	27865745
chr22	23998401	24005409	GSTT4-204	71	-	ENSG00000276950.5	ENST00000621179.5	protein_coding	23998401,24000075,24001175,24003760,24005245	23998739,24000251,24001325,24003847,24005409	24005354	23998542
chr6	26204552	26206038	HIST1H4E-201	24	+	ENSG00000276966.2	ENST00000615164.2	protein_coding	26204552	26206038	26204645	26204954
chr1	13060869	13062229	HNRNPCL3-201	27	+	ENSG00000277058.2	ENST00000617807.2	protein_coding	13060869,13061144	13060930,13062229	13061325	13062204
chr6	26216975	26217483	HIST1H2AE-201	63	+	ENSG00000277075.2	ENST00000303910.4	protein_coding	26216975	26217483	26216975	26217365
chrX	155456914	155458672	F8A3-201	74	-	ENSG00000277150.1	ENST00000622749.1	protein_coding	155456914	155458672	155458598	155457485
chr6	26188765	26189076	HIST1H4D-201	44	-	ENSG00000277157.1	ENST00000614247.1	protein_coding	26188765	26189076	26189074	26188765
chrX	154886349	154888061	F8A1-201	65	+	ENSG00000277203.1	ENST00000610495.1	protein_coding	154886349	154888061	154886375	154887488
chr6	26199520	26200715	HIST1H2BF-201	7	+	ENSG00000277224.2	ENST00000356530.5	protein_coding	26199520	26200715	26199559	26199937
chr17	38733898	38749817	PCGF2-204	81	-	ENSG00000277258.4	ENST00000616199.4	protein_coding	38733898,38736090,38738353,38738541,38738753,38739068,38739198,38739586,38740291,38747879,38748196,38749362	38735600,38736170,38738448,38738595,38738861,38739118,38739253,38739682,38740442,38747971,38748308,38749817	38740400	38735223
chr21	7768884	7770591	FAM243B-201	40	-	ENSG00000277277.3	ENST00000613894.3	protein_coding	7768884	7770591	7770546	7769793
chr10	44292750	44294649	C10orf142-201	35	+	ENSG00000277288.4	ENST00000619243.1	protein_coding	44292750,44293301,44293913	44292933,44293489,44294649	44292761	44293941
chr15	20531856	20541800	GOLGA6L6-201	72	-	ENSG00000277322.1	ENST00000619213.1	protein_coding	20531856,20534259,20536342,20536814,20538252,20538454,20538636,20539773,20541548	20533602,20535689,20536483,20536872,20538358,20538547,20538686,20539901,20541800	20541707	20534259
chr17	38325610	38343810	GPR179-203	10	-	ENSG00000277399.4	ENST00000616987.4	protein_coding	38325610,38333251,38333933,38334704,38335033,38335591,38336076,38336978,38337633,38339417,38342996	38331531,38333397,38334038,38334842,38335271,38335700,38336144,38337213,38337720,38339525,38343810	38343787	38326465
chr16	71929538	71999978	PKD1L3-201	72	-	ENSG00000277481.1	ENST00000620267.1	protein_coding	71929538,71930052,71933420,71933915,71935358,71937292,71942560,71944030,71947492,71949783,71950118,71951564,71952894,71954105,71963205,71967137,71967906,71969875,71973324,71977236,71978255,71979786,71980007,71982059,71984036,71986221,71990280,71993216,71998272,71999684	71929678,71930183,71933521,71934125,71935518,71937419,71943024,71944170,71947591,71950017,71950310,71951744,71953093,71954301,71963351,71967315,71968007,71970105,71973517,71977467,71978383,71979912,71980134,71982235,71984167,71986469,71990329,71993332,71998394,71999978	71999976	71929538
chr19	46424697	46428951	PNMA8C-201	49	-	ENSG00000277531.2	ENST00000617053.2	protein_coding	46424697	46428951	46428357	46427745
chrX	119073226	119076373	AL772284.2-201	12	+	ENSG00000277535.2	ENST00000620151.2	protein_coding	119073226,119074960,119076233	119074078,119075112,119076373	119073226	119075079
chr9	104598457	104599413	OR13C5-201	40	-	ENSG00000277556.1	ENST00000374779.3	protein_coding	104598457	104599413	104599411	104598457
chr8	24950955	24957110	NEFL-201	74	-	ENSG00000277586.2	ENST00000610854.1	protein_coding	24950955,24953476,24954181,24955472	24952952,24953795,24954305,24957110	24956513	24952810
chr16	53042745	53052849	AC007906.2-202	61	-	ENSG00000277639.2	ENST00000619363.2	protein_coding	53042745,53047205,53052761	53044263,53047283,53052849	53044156	53044000
chrX	155459415	155460005	H2AFB3-201	65	-	ENSG00000277745.1	ENST00000615853.1	protein_coding	155459415	155460005	155459925	155459580
chr10	47750864	47763592	FO681492.1-201	87	-	ENSG00000277758.4	ENST00000623662.3	protein_coding	47750864,47756043,47757208,47757921,47759632,47760787,47762634	47754314,47756222,47757328,47758091,47759927,47760929,47763592	47763002	47754172
chr6	26250195	26250605	HIST1H3F-201	12	-	ENSG00000277775.1	ENST00000618052.1	protein_coding	26250195	26250605	26250603	26250195
chrX	155380787	155381134	H2AFB2-201	14	+	ENSG00000277858.1	ENST00000354514.5	protein_coding	155380787	155381134	155380787	155381132
chr15	22459123	22469226	GOLGA6L22-204	98	+	ENSG00000277865.4	ENST00000622895.1	protein_coding	22459123,22460820,22462034,22462173,22462362,22463841,22464230,22465026,22467482	22459173,22460948,22462084,22462266,22462468,22463899,22464371,22466825,22469226	22459123	22466823
chr11	5893208	5902730	OR52E5-201	17	+	ENSG00000277932.2	ENST00000610445.2	protein_coding	5893208,5895632,5900632	5893270,5895713,5902730	5900777	5901758
chrX	154271265	154295211	TEX28-204	25	-	ENSG00000278057.4	ENST00000619903.4	protein_coding	154271265,154272391,154287680,154292106,154295134	154271771,154272526,154288407,154292205,154295211	154292115	154271415
chr1	46043661	46176488	AL358075.4-201	100	-	ENSG00000278139.1	ENST00000540385.2	protein_coding	46043661,46045918,46046551,46055795,46061929,46066054,46066911,46077515,46080642,46176228	46043871,46046088,46046625,46055971,46062071,46066179,46067091,46077613,46080750,46176488	46176469	46043673
chr6	41780762	41787372	PRICKLE4-205	43	+	ENSG00000278224.6	ENST00000458694.5	protein_coding	41780762,41781350,41783462,41784131,41784935,41785337,41786128,41786762	41780826,41781520,41783605,41784238,41785072,41785540,41786332,41787372	41783474	41787127
chr17	36495633	36534988	MYO19-213	74	-	ENSG00000278259.4	ENST00000614623.4	protein_coding	36495633,36498266,36499075,36500830,36501069,36503097,36503950,36505297,36506456,36506963,36507399,36507803,36509062,36510746,36511365,36513429,36513629,36514446,36515113,36515858,36525228,36527551,36528064,36532527,36533953,36534761	36496406,36498559,36499160,36500959,36501235,36503200,36504020,36505404,36506608,36507139,36507512,36507924,36509135,36510917,36511455,36513505,36513725,36514548,36515182,36515990,36525341,36527699,36528202,36532681,36534104,36534988	36532536	36496251
chrX	135794742	135802656	CT45A6-202	69	-	ENSG00000278289.4	ENST00000620654.1	protein_coding	135794742,135796180,135796655,135798825,135802511	135794955,135796273,135796903,135798999,135802656	135798991	135794898
chr17	38057693	38068592	TBC1D3C-201	84	-	ENSG00000278299.5	ENST00000622206.1	protein_coding	38057693,38059558,38060081,38060644,38061095,38061903,38062567,38063871,38064310,38064861,38065424,38066747,38066995,38068496	38058576,38059710,38060180,38060709,38061189,38062023,38062615,38063980,38064417,38064941,38065463,38066832,38067067,38068592	38067064	38058008
chr6	26033176	26033568	HIST1H2AB-201	73	-	ENSG00000278463.1	ENST00000615868.1	protein_coding	26033176	26033568	26033566	26033176
chr16	60358455	60359480	AC018554.3-201	59	-	ENSG00000278499.2	ENST00000614215.2	protein_coding	60358455	60359480	60359478	60358455
chr15	21408964	21440059	POTEB3-201	44	-	ENSG00000278522.4	ENST00000611217.4	protein_coding	21408964,21410878,21419464,21420674,21422120,21427685,21430264,21431739,21434661,21434994,21439491	21409195,21411001,21419630,21420718,21422190,21427755,21430401,21431845,21434834,21435108,21440059	21440009	21408983
chr17	37084994	37359116	ACACA-231	89	-	ENSG00000278540.4	ENST00000614428.4	protein_coding	37084994,37088938,37096996,37097830,37111531,37113088,37121355,37122531,37125698,37129365,37130075,37149864,37151301,37155683,37161781,37179260,37181201,37188277,37191120,37192090,37193374,37200139,37200427,37205765,37206783,37207657,37210467,37221724,37223512,37224992,37226339,37234975,37240476,37241953,37243371,37244588,37245080,37246826,37248011,37248593,37252005,37252886,37257703,37258212,37259360,37263685,37270751,37274193,37275951,37277033,37277896,37283267,37284838,37330173,37339804,37358999	37087439,37089074,37097166,37097984,37111643,37113265,37121490,37122627,37125794,37129485,37130218,37149974,37151421,37155780,37162050,37179406,37181356,37188480,37191275,37192305,37193415,37200183,37200483,37205872,37206879,37207800,37210490,37221842,37223601,37225105,37226452,37235099,37240564,37242053,37243559,37244734,37245214,37246976,37248156,37248674,37252108,37253036,37257866,37258373,37259530,37263894,37270861,37274299,37276049,37277114,37278005,37283405,37284970,37330425,37339850,37359116	37330397	37087316
chr6	26272976	26273356	HIST1H2BI-201	47	+	ENSG00000278588.1	ENST00000377733.3	protein_coding	26272976	26273356	26272976	26273354
chr17	38127951	38138862	TBC1D3E-201	74	+	ENSG00000278599.5	ENST00000621587.1	protein_coding	38127951,38129495,38129730,38131099,38131621,38132145,38132582,38133947,38134539,38135373,38135852,38136381,38136851,38137985	38128066,38129567,38129815,38131138,38131701,38132252,38132691,38133995,38134659,38135467,38135917,38136480,38137003,38138862	38129496	38138551
chr11	62662816	62665217	C11orf98-201	14	-	ENSG00000278615.4	ENST00000524958.5	protein_coding	62662816,62663236,62664849,62665131	62663159,62663333,62664973,62665217	62665167	62663050
chr6	26021679	26021990	HIST1H4A-201	71	+	ENSG00000278637.1	ENST00000617569.1	protein_coding	26021679	26021990	26021679	26021988
chr18	47022287	47023927	ELOA3B-201	30	-	ENSG00000278674.1	ENST00000611323.1	protein_coding	47022287	47023927	47023925	47022287
chr6	27892757	27893149	HIST1H2AM-201	8	-	ENSG00000278677.1	ENST00000359611.3	protein_coding	27892757	27893149	27893147	27892757
chr7	151190873	151205496	IQCA1L-203	45	-	ENSG00000278685.4	ENST00000615129.4	protein_coding	151190873,151191638,151192276,151192743,151193291,151194256,151194516,151195430,151195575,151196448,151196977,151197205,151197822,151198798,151200383,151202911,151203395,151204509,151205444	151191087,151191876,151192453,151192829,151193490,151194363,151194598,151195485,151195658,151196554,151197052,151197327,151197906,151199003,151200454,151203096,151203514,151204836,151205496	151205452	151190980
chr6	26026815	26027252	HIST1H4B-201	89	-	ENSG00000278705.1	ENST00000377745.3	protein_coding	26026815	26027252	26027250	26026941
chr6	27810064	27811300	HIST1H3H-201	21	+	ENSG00000278828.1	ENST00000369163.3	protein_coding	27810064	27811300	27810074	27810482
chr16	33459045	33462246	TP53TG3F-202	94	+	ENSG00000278848.2	ENST00000623042.1	protein_coding	33459045,33461213	33460041,33462246	33459680	33461223
chr11	4923374	4924339	OR51G1-201	71	-	ENSG00000278870.2	ENST00000623849.1	protein_coding	4923374	4924339	4924337	4923374
chr9	35957108	35958154	OR2S2-201	12	-	ENSG00000278889.4	ENST00000341959.2	protein_coding	35957108	35958154	35958096	35957139
chr21	7788703	7793954	SMIM34B-201	32	-	ENSG00000278961.2	ENST00000624951.1	protein_coding	7788703,7793821	7789618,7793954	7793825	7789206
chr11	7924592	7931268	OR10A6-204	51	-	ENSG00000279000.3	ENST00000642108.1	protein_coding	7924592,7930809,7930987,7931197	7930515,7930889,7931013,7931268	7928660	7927718
chr11	5323359	5324297	OR51B2-201	42	-	ENSG00000279012.2	ENST00000624187.1	protein_coding	5323359	5324297	5324295	5323359
chr11	58030930	58031931	OR6Q1-201	2	+	ENSG00000279051.4	ENST00000302622.3	protein_coding	58030930	58031931	58030953	58031904
chr1	158578919	158579899	OR10X1-201	53	-	ENSG00000279111.2	ENST00000623167.1	protein_coding	158578919	158579899	158579897	158578919
chr11	124319238	124320288	OR8D2-201	36	-	ENSG00000279116.2	ENST00000624618.1	protein_coding	124319238	124320288	124320195	124319262
chr1	247948858	247949796	OR2L8-201	8	+	ENSG00000279263.1	ENST00000623922.1	protein_coding	247948858	247949796	247948858	247949794
chr11	4803433	4804380	OR52R1-201	25	-	ENSG00000279270.2	ENST00000624978.1	protein_coding	4803433	4804380	4804378	4803433
chr1	248623557	248635091	OR2T11-202	13	-	ENSG00000279301.4	ENST00000641193.1	protein_coding	248623557,248635038	248627272,248635091	248627126	248626178
chr11	55811367	55812476	OR5L1-201	68	+	ENSG00000279395.3	ENST00000625203.2	protein_coding	55811367	55812476	55811467	55812400
chr15	21651844	21652968	AC135068.3-201	9	+	ENSG00000279408.3	ENST00000623441.1	protein_coding	21651844	21652968	21651935	21652883
chr11	6783020	6791558	OR2AG1-202	72	+	ENSG00000279486.5	ENST00000641258.1	protein_coding	6783020,6785018	6783471,6791558	6785038	6785986
chr11	55572128	55573060	OR4C16-201	32	+	ENSG00000279514.2	ENST00000623907.1	protein_coding	55572128	55573060	55572128	55573058
chr11	55773438	55774382	OR5D13-201	8	+	ENSG00000279761.2	ENST00000623930.1	protein_coding	55773438	55774382	55773438	55774380
chr15	92883413	92927330	AC013394.1-201	35	+	ENSG00000279765.3	ENST00000629685.2	protein_coding	92883413,92885515,92886169,92892004,92901167,92924321,92927244	92883543,92885584,92886254,92892072,92901299,92924552,92927330	92901238	92927330
chr1	13222705	13226106	PRAMEF18-202	24	-	ENSG00000279804.2	ENST00000624297.2	protein_coding	13222705,13224855,13225820	13223905,13225433,13226106	13226104	13223332
chr11	56417258	56418232	OR5R1-201	68	-	ENSG00000279961.2	ENST00000623286.1	protein_coding	56417258	56418232	56418230	56417258
chr6	138727467	138773550	GVQW2-203	38	-	ENSG00000279968.2	ENST00000641401.1	protein_coding	138727467,138750128,138764257,138773515	138727493,138750269,138764378,138773550	138773548	138727467
chr5	141223372	141245861	AC244517.10-201	29	+	ENSG00000279983.1	ENST00000624396.1	protein_coding	141223372,141245483	141223540,141245861	141223506	141245553
chr11	4768979	4769938	OR51F1-201	78	-	ENSG00000280021.1	ENST00000380383.1	protein_coding	4768979	4769938	4769936	4768979
chr11	124423904	124424893	OR8B4-201	44	-	ENSG00000280090.2	ENST00000356130.6	protein_coding	124423904	124424893	124424869	124423942
chr9	122628579	122629573	OR1B1-201	55	-	ENSG00000280094.2	ENST00000623530.1	protein_coding	122628579	122629573	122629533	122628579
chr13	61409685	61415522	PCDH20-201	76	-	ENSG00000280165.1	ENST00000409204.4	protein_coding	61409685,61415027	61413966,61415522	61415156	61411243
chr11	58214745	58215722	OR1S1-201	37	+	ENSG00000280204.3	ENST00000624470.2	protein_coding	58214745	58215722	58214745	58215720
chr6	29395631	29398008	OR12D2-207	63	+	ENSG00000280236.3	ENST00000642051.1	protein_coding	29395631,29396698	29395815,29398008	29396700	29397621
chr1	13148905	13155961	PRAMEF26-201	14	-	ENSG00000280267.4	ENST00000624207.1	protein_coding	13148905,13151549,13152803,13155884	13149798,13152130,13153111,13155961	13153093	13149237
chr11	56315144	56320639	OR8K3-204	41	+	ENSG00000280314.3	ENST00000641689.1	protein_coding	56315144,56318284	56315167,56320639	56318307	56319243
chr3	42705756	42804493	AC006059.2-201	58	-	ENSG00000280571.2	ENST00000648550.1	protein_coding	42705756,42709684,42713162,42730467,42732887,42733470,42735707,42739634,42742896,42745923,42747257,42751936,42752575,42757066,42758125,42794157,42804436	42709139,42709798,42713316,42730589,42732970,42733609,42735913,42739810,42743057,42746027,42747373,42752025,42752717,42757214,42758351,42794275,42804493	42794217	42708980
chr1	45494392	45499974	CCDC163-203	6	-	ENSG00000280670.2	ENST00000626657.2	protein_coding	45494392,45495418,45496556,45497299,45499345,45499532	45495166,45495473,45496623,45497383,45499443,45499974	45499607	45495447
chr15	21579912	21653276	LINC02203-204	7	+	ENSG00000280709.2	ENST00000628444.1	protein_coding	21579912,21595606,21609080,21616130,21616730,21617041,21651926	21580010,21595700,21609468,21616225,21616818,21617244,21653276	21651935	21652883
chr1	145927258	145977811	AC243547.3-202	93	+	ENSG00000280778.1	ENST00000625258.1	protein_coding	145927258,145977084,145977483,145977778	145927289,145977152,145977539,145977811	145977113	145977811
chr5	139274103	139330394	MATR3-229	59	+	ENSG00000280987.4	ENST00000361059.7	protein_coding	139274103,139276121,139278327,139279051,139307239,139314675,139315697,139316076,139317053,139317596,139318908,139319334,139321898,139322463,139322598,139325440,139326163,139329345	139274161,139276150,139278408,139279129,139308327,139314736,139315738,139316188,139317105,139317721,139319033,139319501,139322029,139322506,139322967,139325662,139326284,139330394	139307416	139329393
chr7	30497077	30550761	AC005154.5-201	43	-	ENSG00000281039.1	ENST00000598361.4	protein_coding	30497077,30498803,30500536,30524367,30550636	30497235,30498938,30500681,30524486,30550761	30500565	30497092
chr6	112236806	112350094	AL365214.3-204	85	+	ENSG00000281613.2	ENST00000587816.2	protein_coding	112236806,112345113,112347292,112349193,112349604	112236916,112345159,112347407,112349321,112350094	112349709	112350094
chr7	150716668	150743646	GIMAP1-GIMAP5-201	85	+	ENSG00000281887.3	ENST00000611999.4	protein_coding	150716668,150719042,150720048,150737505,150740879,150742183	150716690,150719090,150720406,150737708,150740927,150743646	150719048	150743061
chr4	53377839	54295272	AC058822.1-201	50	+	ENSG00000282278.1	ENST00000507166.5	protein_coding	53377839,53379073,53379225,53382278,53383773,53389809,53390521,53391009,53391430,53399730,53414615,53425872,54274925,54277388,54277896,54278362,54280316,54285371,54285841,54287430,54288799,54289009,54290313,54295125	53377923,53379117,53379264,53382335,53383876,53389873,53390628,53391139,53391498,53399839,53414722,53425965,54274973,54277492,54278006,54278515,54280482,54285486,54285963,54287541,54288898,54289114,54290554,54295272	53377839	54295270
chr7	99685226	99735093	CYP3A7-CYP3A51P-201	29	-	ENSG00000282301.2	ENST00000611620.4	protein_coding	99685226,99695746,99705515,99707812,99709035,99710732,99713469,99714555,99715758,99717177,99717526,99720313,99722296,99731059,99735023	99685235,99695846,99705595,99707974,99709261,99710892,99713535,99714682,99715906,99717265,99717639,99720412,99722348,99731152,99735093	99735091	99685226
chr1	111499429	111503760	ADORA3-201	74	-	ENSG00000282608.1	ENST00000241356.4	protein_coding	111499429,111503005	111500556,111503760	111503352	111499950
chrX	125320120	125325214	TEX13C-201	83	+	ENSG00000282815.1	ENST00000632600.1	protein_coding	125320120	125325214	125320120	125323099
chr1	26164161	26168581	C1orf232-201	21	-	ENSG00000282872.1	ENST00000634842.1	protein_coding	26164161,26165826,26166035,26168416	26164455,26165923,26166118,26168581	26168497	26164161
chr1	46532166	46543969	AL136373.1-201	11	-	ENSG00000282881.2	ENST00000634804.2	protein_coding	46532166,46543822	46533650,46543969	46533525	46532994
chr6	26196040	26199293	AL031777.3-202	17	-	ENSG00000282988.2	ENST00000650491.1	protein_coding	26196040,26198949	26197269,26199293	26199241	26197142
chr1	44137821	44141631	KLF18-201	70	-	ENSG00000283039.1	ENST00000634670.1	protein_coding	44137821,44138664	44138011,44141631	44141629	44137821
chr14	103084210	103090027	LBHD2-201	30	+	ENSG00000283071.1	ENST00000634353.1	protein_coding	103084210,103085976,103088085,103089697	103084347,103086081,103088241,103090027	103086013	103089795
chrX	51681212	51682831	CENPVL2-201	69	-	ENSG00000283093.1	ENST00000634648.1	protein_coding	51681212	51682831	51682829	51682013
chr3	159069264	159897358	IQCJ-SCHIP1-204	31	+	ENSG00000283154.2	ENST00000485419.7	protein_coding	159069264,159245843,159252727,159262548,159764443,159866163,159886207,159887708,159888820,159892097,159896723	159069441,159245907,159252807,159262683,159765138,159866281,159886324,159887905,159888943,159892190,159897358	159069433	159896772
chr3	49416794	49429310	AC104452.1-203	78	-	ENSG00000283189.2	ENST00000636166.1	protein_coding	49416794,49417818,49418971,49419260,49419710,49420211,49421492,49425367,49425883,49426252,49429108	49417718,49417973,49419151,49419405,49419788,49420342,49421572,49425438,49425996,49426428,49429310	49429237	49417540
chr19	23222755	23274221	AC092329.3-201	83	-	ENSG00000283201.1	ENST00000611392.5	protein_coding	23222755,23231266,23232167,23260864,23261620,23270218,23274076	23224018,23231361,23232293,23260934,23261744,23270292,23274221	23232276	23232278
chr9	87956214	87956883	AL353572.3-201	36	+	ENSG00000283205.1	ENST00000636536.1	protein_coding	87956214	87956883	87956267	87956498
chr1	152947154	152949258	SPRR5-201	54	+	ENSG00000283227.1	ENST00000636302.1	protein_coding	152947154,152948537	152947248,152949258	152948555	152948879
chr7	45859994	45873082	AC096582.3-201	94	-	ENSG00000283247.2	ENST00000636578.2	protein_coding	45859994,45866036,45872990	45863171,45866494,45873082	45873005	45863085
chr7	90316503	90321308	FAM237B-201	92	-	ENSG00000283267.1	ENST00000637645.1	protein_coding	90316503,90320681	90319751,90321308	90319746	90319329
chr11	62832319	62832803	TEX54-201	88	-	ENSG00000283268.1	ENST00000636508.1	protein_coding	62832319	62832803	62832748	62832376
chr5	139470778	139474772	SMIM33-201	74	+	ENSG00000283288.1	ENST00000637503.1	protein_coding	139470778,139472532	139471130,139474772	139471122	139472919
chr1	150887136	150913292	CTXND2-201	35	+	ENSG00000283324.1	ENST00000636087.1	protein_coding	150887136,150912242	150887313,150913292	150912315	150912480
chr9	38694263	38720428	FAM240B-201	35	-	ENSG00000283329.1	ENST00000637493.1	protein_coding	38694263,38703857,38720022	38694869,38704002,38720428	38703997	38694776
chr13	114179331	114222518	CFAP97D2-206	33	+	ENSG00000283361.2	ENST00000646158.1	protein_coding	114179331,114196396,114200325,114211912,114222498	114179420,114196476,114200443,114212101,114222518	114179331	114222516
chr9	61330717	61453030	CNTNAP3C-201	15	+	ENSG00000283378.1	ENST00000636699.1	protein_coding	61330717,61352014,61379875,61425702,61440605,61441463,61442873,61447338,61452887	61331052,61352124,61380068,61425849,61440808,61441647,61443016,61447599,61453030	61330968	61453030
chr2	224703764	224716365	CCDC195-201	34	-	ENSG00000283428.1	ENST00000638102.1	protein_coding	224703764,224709973,224716131	224703887,224710219,224716365	224716363	224703764
chrX	149929645	149931287	HSFX4-201	13	+	ENSG00000283463.1	ENST00000457775.2	protein_coding	149929645,149930587	149930127,149931287	149929645	149931103
chr3	46612435	46626543	FAM240A-201	43	+	ENSG00000283473.2	ENST00000444264.1	protein_coding	46612435,46617183,46625128	46612698,46617328,46626543	46612666	46625216
chr16	8881634	8885339	AC022167.5-201	2	+	ENSG00000283516.1	ENST00000636296.1	protein_coding	8881634,8883210,8884323,8885187	8882510,8883286,8884465,8885339	8884356	8885293
chr9	131545514	131558620	PRRT1B-201	70	+	ENSG00000283526.1	ENST00000636672.1	protein_coding	131545514,131554557,131556070,131558053	131545640,131555029,131556213,131558620	131545616	131558200
chr12	53241889	53242723	AC021072.1-201	42	+	ENSG00000283536.2	ENST00000635789.1	protein_coding	53241889	53242723	53241923	53242439
chr19	55463002	55464707	C19orf85-201	62	-	ENSG00000283567.1	ENST00000635964.1	protein_coding	55463002,55464382	55463967,55464707	55464552	55463472
chrX	72912615	72913401	FAM236C-202	78	+	ENSG00000283594.1	ENST00000636532.1	protein_coding	72912615,72912932,72913251	72912750,72913095,72913401	72912715	72913276
chr15	98439631	98485897	FAM169B-201	74	-	ENSG00000283597.2	ENST00000332908.6	protein_coding	98439631,98441071,98451828,98480600,98485892	98439750,98441162,98452010,98480777,98485897	98485895	98439631
chrX	71667804	71671524	BX276092.9-202	52	+	ENSG00000283599.2	ENST00000636096.2	protein_coding	71667804,71669559,71670258,71670612,71671207,71671361	71669039,71669715,71670334,71670657,71671248,71671524	71667804	71671245
chr19	45212621	45245431	EXOC3L2-202	23	-	ENSG00000283632.2	ENST00000413988.2	protein_coding	45212621,45216073,45217528,45218197,45224778,45227662,45227974,45228165,45231763,45234193,45238523,45245341	45213357,45216194,45217683,45218319,45224913,45227772,45228074,45228266,45231874,45234826,45239061,45245431	45239043	45213069
chrX	135309480	135309659	ETDC-201	23	+	ENSG00000283644.1	ENST00000635820.1	protein_coding	135309480	135309659	135309480	135309657
chr1	171622216	171638799	MYOCOS-203	55	+	ENSG00000283683.1	ENST00000637303.1	protein_coding	171622216,171623841,171626454,171638630	171622332,171623978,171626592,171638799	171623884	171638717
chrX	149548210	149549932	HSFX3-201	88	-	ENSG00000283697.2	ENST00000431993.3	protein_coding	149548210,149549370	149548910,149549932	149549850	149548392
chr11	125946056	125958647	VSIG10L2-202	44	+	ENSG00000283703.2	ENST00000638636.2	protein_coding	125946056,125947686,125948305,125950014,125950910,125951813,125953400,125954087,125955057,125955817	125946137,125948036,125948580,125950289,125951158,125952073,125953690,125954383,125955179,125958647	125946056	125955912
chr5	17604177	17605377	TAF11L11-201	13	+	ENSG00000283740.1	ENST00000510838.2	protein_coding	17604177	17605377	17604781	17605375
chr19	35586173	35587296	PMIS2-201	89	+	ENSG00000283758.2	ENST00000640449.2	protein_coding	35586173,35586976	35586541,35587296	35586260	35587144
chr1	99970018	100082494	AC118553.2-203	64	+	ENSG00000283761.1	ENST00000639037.1	protein_coding	99970018,99993537,99999261,100007034,100011365,100015302,100049909,100058666,100059878,100061835,100067977,100068473,100069614,100077165,100078451,100080496,100082003	99970162,99993741,99999415,100007156,100011533,100015420,100050004,100058728,100060005,100061949,100068195,100068586,100069685,100077277,100078548,100080659,100082494	99993555	100082207
chr3	183815568	183884889	AC131160.1-201	82	-	ENSG00000283765.1	ENST00000639401.1	protein_coding	183815568,183817994,183833492,183833724,183840570,183842298,183844231,183862753,183866625,183867865,183884722	183817436,183818111,183833589,183833825,183840640,183842447,183844326,183862801,183866765,183868060,183884889	183884844	183817356
chr5	17632088	17632684	TAF11L13-201	43	+	ENSG00000283776.1	ENST00000639073.1	protein_coding	17632088	17632684	17632088	17632682
chr5	132410832	132646079	AC116366.3-201	73	+	ENSG00000283782.2	ENST00000638452.2	protein_coding	132410832,132419823,132449650,132559284,132575777,132579317,132579862,132587562,132587924,132588687,132589631,132591224,132591877,132594869,132595573,132603300,132603920,132604806,132608615,132609117,132609283,132616003,132618070,132637115,132638081,132640672,132642178	132411041,132419940,132449689,132559367,132575928,132579502,132580066,132587690,132588089,132588880,132589837,132591406,132592034,132595044,132595810,132603489,132604046,132604999,132608725,132609209,132609396,132616130,132618294,132637200,132638223,132640805,132646079	132575861	132642362
chr11	1888577	1891895	PRR33-201	12	-	ENSG00000283787.1	ENST00000640310.1	protein_coding	1888577	1891895	1890582	1889145
chr22	18906238	18947732	AC007326.4-201	13	+	ENSG00000283809.1	ENST00000638240.1	protein_coding	18906238,18906565,18910172,18910888,18939673,18946791	18906484,18906725,18910272,18911028,18939749,18947732	18906375	18939700
chr11	4287499	4288083	SSU72P4-201	31	-	ENSG00000283873.1	ENST00000638166.1	protein_coding	4287499	4288083	4288081	4287499
chr22	38291918	38398522	TPTEP2-CSNK1E-201	24	-	ENSG00000283900.1	ENST00000400206.7	protein_coding	38291918,38293255,38294109,38294342,38298786,38299895,38300724,38302861,38303138,38314082,38336608,38361399,38380370,38380937,38398438	38291938,38293319,38294248,38294534,38298934,38300065,38300952,38303009,38303248,38314169,38336706,38361560,38380423,38380990,38398522	38314155	38293287
chr1	211082872	211188533	AC092017.3-201	45	-	ENSG00000283952.1	ENST00000638880.1	protein_coding	211082872,211090562,211103496,211107254,211182157,211183058,211188497	211082898,211090690,211103602,211107377,211182224,211183101,211188533	211107274	211107276
